N, 0, IBM, 10, 100, B, 0
N, 36182, IBM, 10, 100, S, 36182
N, 36183, IBM, 10, 100, S, 36183
N, 36184, IBM, 10, 100, S, 36184
N, 36185, IBM, 10, 100, S, 36185
N, 36186, IBM, 10, 100, S, 36186
N, 36187, IBM, 10, 100, S, 36187
N, 36188, IBM, 10, 100, S, 36188
N, 36189, IBM, 10, 100, S, 36189
N, 36190, IBM, 10, 100, S, 36190
N, 36191, IBM, 10, 100, S, 36191
N, 36192, IBM, 10, 100, S, 36192
N, 36193, IBM, 10, 100, S, 36193
N, 36194, IBM, 10, 100, S, 36194
N, 36195, IBM, 10, 100, S, 36195
N, 36196, IBM, 10, 100, S, 36196
N, 36197, IBM, 10, 100, S, 36197
N, 36198, IBM, 10, 100, S, 36198
N, 36199, IBM, 10, 100, S, 36199
N, 36200, IBM, 10, 100, S, 36200
N, 36201, IBM, 10, 100, S, 36201
N, 36202, IBM, 10, 100, S, 36202
N, 36203, IBM, 10, 100, S, 36203
N, 36204, IBM, 10, 100, S, 36204
N, 36205, IBM, 10, 100, S, 36205
N, 36206, IBM, 10, 100, S, 36206
N, 36207, IBM, 10, 100, S, 36207
N, 36208, IBM, 10, 100, S, 36208
N, 36209, IBM, 10, 100, S, 36209
N, 36210, IBM, 10, 100, S, 36210
N, 36211, IBM, 10, 100, S, 36211
N, 36212, IBM, 10, 100, S, 36212
N, 36213, IBM, 10, 100, S, 36213
N, 36214, IBM, 10, 100, S, 36214
N, 36215, IBM, 10, 100, S, 36215
N, 36216, IBM, 10, 100, S, 36216
N, 36217, IBM, 10, 100, S, 36217
N, 36218, IBM, 10, 100, S, 36218
N, 36219, IBM, 10, 100, S, 36219
N, 36220, IBM, 10, 100, S, 36220
N, 36221, IBM, 10, 100, S, 36221
N, 36222, IBM, 10, 100, S, 36222
N, 36223, IBM, 10, 100, S, 36223
N, 36224, IBM, 10, 100, S, 36224
N, 36225, IBM, 10, 100, S, 36225
N, 36226, IBM, 10, 100, S, 36226
N, 36227, IBM, 10, 100, S, 36227
N, 36228, IBM, 10, 100, S, 36228
N, 36229, IBM, 10, 100, S, 36229
N, 36230, IBM, 10, 100, S, 36230
N, 36231, IBM, 10, 100, S, 36231
N, 36232, IBM, 10, 100, S, 36232
N, 36233, IBM, 10, 100, S, 36233
N, 36234, IBM, 10, 100, S, 36234
N, 36235, IBM, 10, 100, S, 36235
N, 36236, IBM, 10, 100, S, 36236
N, 36237, IBM, 10, 100, S, 36237
N, 36238, IBM, 10, 100, S, 36238
N, 36239, IBM, 10, 100, S, 36239
N, 36240, IBM, 10, 100, S, 36240
N, 36241, IBM, 10, 100, S, 36241
N, 36242, IBM, 10, 100, S, 36242
N, 36243, IBM, 10, 100, S, 36243
N, 36244, IBM, 10, 100, S, 36244
N, 36245, IBM, 10, 100, S, 36245
N, 36246, IBM, 10, 100, S, 36246
N, 36247, IBM, 10, 100, S, 36247
N, 36248, IBM, 10, 100, S, 36248
N, 36249, IBM, 10, 100, S, 36249
N, 36250, IBM, 10, 100, S, 36250
N, 36251, IBM, 10, 100, S, 36251
N, 36252, IBM, 10, 100, S, 36252
N, 36253, IBM, 10, 100, S, 36253
N, 36254, IBM, 10, 100, S, 36254
N, 36255, IBM, 10, 100, S, 36255
N, 36256, IBM, 10, 100, S, 36256
N, 36257, IBM, 10, 100, S, 36257
N, 36258, IBM, 10, 100, S, 36258
N, 36259, IBM, 10, 100, S, 36259
N, 36260, IBM, 10, 100, S, 36260
N, 36261, IBM, 10, 100, S, 36261
N, 36262, IBM, 10, 100, S, 36262
N, 36263, IBM, 10, 100, S, 36263
N, 36264, IBM, 10, 100, S, 36264
N, 36265, IBM, 10, 100, S, 36265
N, 36266, IBM, 10, 100, S, 36266
N, 36267, IBM, 10, 100, S, 36267
N, 36268, IBM, 10, 100, S, 36268
N, 36269, IBM, 10, 100, S, 36269
N, 36270, IBM, 10, 100, S, 36270
N, 36271, IBM, 10, 100, S, 36271
N, 36272, IBM, 10, 100, S, 36272
N, 36273, IBM, 10, 100, S, 36273
N, 36274, IBM, 10, 100, S, 36274
N, 36275, IBM, 10, 100, S, 36275
N, 36276, IBM, 10, 100, S, 36276
N, 36277, IBM, 10, 100, S, 36277
N, 36278, IBM, 10, 100, S, 36278
N, 36279, IBM, 10, 100, S, 36279
N, 36280, IBM, 10, 100, S, 36280
N, 36281, IBM, 10, 100, S, 36281
N, 36282, IBM, 10, 100, S, 36282
N, 36283, IBM, 10, 100, S, 36283
N, 36284, IBM, 10, 100, S, 36284
N, 36285, IBM, 10, 100, S, 36285
N, 36286, IBM, 10, 100, S, 36286
N, 36287, IBM, 10, 100, S, 36287
N, 36288, IBM, 10, 100, S, 36288
N, 36289, IBM, 10, 100, S, 36289
N, 36290, IBM, 10, 100, S, 36290
N, 36291, IBM, 10, 100, S, 36291
N, 36292, IBM, 10, 100, S, 36292
N, 36293, IBM, 10, 100, S, 36293
N, 36294, IBM, 10, 100, S, 36294
N, 36295, IBM, 10, 100, S, 36295
N, 36296, IBM, 10, 100, S, 36296
N, 36297, IBM, 10, 100, S, 36297
N, 36298, IBM, 10, 100, S, 36298
N, 36299, IBM, 10, 100, S, 36299
N, 36300, IBM, 10, 100, S, 36300
N, 36301, IBM, 10, 100, S, 36301
N, 36302, IBM, 10, 100, S, 36302
N, 36303, IBM, 10, 100, S, 36303
N, 36304, IBM, 10, 100, S, 36304
N, 36305, IBM, 10, 100, S, 36305
N, 36306, IBM, 10, 100, S, 36306
N, 36307, IBM, 10, 100, S, 36307
N, 36308, IBM, 10, 100, S, 36308
N, 36309, IBM, 10, 100, S, 36309
N, 36310, IBM, 10, 100, S, 36310
N, 36311, IBM, 10, 100, S, 36311
N, 36312, IBM, 10, 100, S, 36312
N, 36313, IBM, 10, 100, S, 36313
N, 36314, IBM, 10, 100, S, 36314
N, 36315, IBM, 10, 100, S, 36315
N, 36316, IBM, 10, 100, S, 36316
N, 36317, IBM, 10, 100, S, 36317
N, 36318, IBM, 10, 100, S, 36318
N, 36319, IBM, 10, 100, S, 36319
N, 36320, IBM, 10, 100, S, 36320
N, 36321, IBM, 10, 100, S, 36321
N, 36322, IBM, 10, 100, S, 36322
N, 36323, IBM, 10, 100, S, 36323
N, 36324, IBM, 10, 100, S, 36324
N, 36325, IBM, 10, 100, S, 36325
N, 36326, IBM, 10, 100, S, 36326
N, 36327, IBM, 10, 100, S, 36327
N, 36328, IBM, 10, 100, S, 36328
N, 36329, IBM, 10, 100, S, 36329
N, 36330, IBM, 10, 100, S, 36330
N, 36331, IBM, 10, 100, S, 36331
N, 36332, IBM, 10, 100, S, 36332
N, 36333, IBM, 10, 100, S, 36333
N, 36334, IBM, 10, 100, S, 36334
N, 36335, IBM, 10, 100, S, 36335
N, 36336, IBM, 10, 100, S, 36336
N, 36337, IBM, 10, 100, S, 36337
N, 36338, IBM, 10, 100, S, 36338
N, 36339, IBM, 10, 100, S, 36339
N, 36340, IBM, 10, 100, S, 36340
N, 36341, IBM, 10, 100, S, 36341
N, 36342, IBM, 10, 100, S, 36342
N, 36343, IBM, 10, 100, S, 36343
N, 36344, IBM, 10, 100, S, 36344
N, 36345, IBM, 10, 100, S, 36345
N, 36346, IBM, 10, 100, S, 36346
N, 36347, IBM, 10, 100, S, 36347
N, 36348, IBM, 10, 100, S, 36348
N, 36349, IBM, 10, 100, S, 36349
N, 36350, IBM, 10, 100, S, 36350
N, 36351, IBM, 10, 100, S, 36351
N, 36352, IBM, 10, 100, S, 36352
N, 36353, IBM, 10, 100, S, 36353
N, 36354, IBM, 10, 100, S, 36354
N, 36355, IBM, 10, 100, S, 36355
N, 36356, IBM, 10, 100, S, 36356
N, 36357, IBM, 10, 100, S, 36357
N, 36358, IBM, 10, 100, S, 36358
N, 36359, IBM, 10, 100, S, 36359
N, 36360, IBM, 10, 100, S, 36360
N, 36361, IBM, 10, 100, S, 36361
N, 36362, IBM, 10, 100, S, 36362
N, 36363, IBM, 10, 100, S, 36363
N, 36364, IBM, 10, 100, S, 36364
N, 36365, IBM, 10, 100, S, 36365
N, 36366, IBM, 10, 100, S, 36366
N, 36367, IBM, 10, 100, S, 36367
N, 36368, IBM, 10, 100, S, 36368
N, 36369, IBM, 10, 100, S, 36369
N, 36370, IBM, 10, 100, S, 36370
N, 36371, IBM, 10, 100, S, 36371
N, 36372, IBM, 10, 100, S, 36372
N, 36373, IBM, 10, 100, S, 36373
N, 36374, IBM, 10, 100, S, 36374
N, 36375, IBM, 10, 100, S, 36375
N, 36376, IBM, 10, 100, S, 36376
N, 36377, IBM, 10, 100, S, 36377
N, 36378, IBM, 10, 100, S, 36378
N, 36379, IBM, 10, 100, S, 36379
N, 36380, IBM, 10, 100, S, 36380
N, 36381, IBM, 10, 100, S, 36381
N, 36382, IBM, 10, 100, S, 36382
N, 36383, IBM, 10, 100, S, 36383
N, 36384, IBM, 10, 100, S, 36384
N, 36385, IBM, 10, 100, S, 36385
N, 36386, IBM, 10, 100, S, 36386
N, 36387, IBM, 10, 100, S, 36387
N, 36388, IBM, 10, 100, S, 36388
N, 36389, IBM, 10, 100, S, 36389
N, 36390, IBM, 10, 100, S, 36390
N, 36391, IBM, 10, 100, S, 36391
N, 36392, IBM, 10, 100, S, 36392
N, 36393, IBM, 10, 100, S, 36393
N, 36394, IBM, 10, 100, S, 36394
N, 36395, IBM, 10, 100, S, 36395
N, 36396, IBM, 10, 100, S, 36396
N, 36397, IBM, 10, 100, S, 36397
N, 36398, IBM, 10, 100, S, 36398
N, 36399, IBM, 10, 100, S, 36399
N, 36400, IBM, 10, 100, S, 36400
N, 36401, IBM, 10, 100, S, 36401
N, 36402, IBM, 10, 100, S, 36402
N, 36403, IBM, 10, 100, S, 36403
N, 36404, IBM, 10, 100, S, 36404
N, 36405, IBM, 10, 100, S, 36405
N, 36406, IBM, 10, 100, S, 36406
N, 36407, IBM, 10, 100, S, 36407
N, 36408, IBM, 10, 100, S, 36408
N, 36409, IBM, 10, 100, S, 36409
N, 36410, IBM, 10, 100, S, 36410
N, 36411, IBM, 10, 100, S, 36411
N, 36412, IBM, 10, 100, S, 36412
N, 36413, IBM, 10, 100, S, 36413
N, 36414, IBM, 10, 100, S, 36414
N, 36415, IBM, 10, 100, S, 36415
N, 36416, IBM, 10, 100, S, 36416
N, 36417, IBM, 10, 100, S, 36417
N, 36418, IBM, 10, 100, S, 36418
N, 36419, IBM, 10, 100, S, 36419
N, 36420, IBM, 10, 100, S, 36420
N, 36421, IBM, 10, 100, S, 36421
N, 36422, IBM, 10, 100, S, 36422
N, 36423, IBM, 10, 100, S, 36423
N, 36424, IBM, 10, 100, S, 36424
N, 36425, IBM, 10, 100, S, 36425
N, 36426, IBM, 10, 100, S, 36426
N, 36427, IBM, 10, 100, S, 36427
N, 36428, IBM, 10, 100, S, 36428
N, 36429, IBM, 10, 100, S, 36429
N, 36430, IBM, 10, 100, S, 36430
N, 36431, IBM, 10, 100, S, 36431
N, 36432, IBM, 10, 100, S, 36432
N, 36433, IBM, 10, 100, S, 36433
N, 36434, IBM, 10, 100, S, 36434
N, 36435, IBM, 10, 100, S, 36435
N, 36436, IBM, 10, 100, S, 36436
N, 36437, IBM, 10, 100, S, 36437
N, 36438, IBM, 10, 100, S, 36438
N, 36439, IBM, 10, 100, S, 36439
N, 36440, IBM, 10, 100, S, 36440
N, 36441, IBM, 10, 100, S, 36441
N, 36442, IBM, 10, 100, S, 36442
N, 36443, IBM, 10, 100, S, 36443
N, 36444, IBM, 10, 100, S, 36444
N, 36445, IBM, 10, 100, S, 36445
N, 36446, IBM, 10, 100, S, 36446
N, 36447, IBM, 10, 100, S, 36447
N, 36448, IBM, 10, 100, S, 36448
N, 36449, IBM, 10, 100, S, 36449
N, 36450, IBM, 10, 100, S, 36450
N, 36451, IBM, 10, 100, S, 36451
N, 36452, IBM, 10, 100, S, 36452
N, 36453, IBM, 10, 100, S, 36453
N, 36454, IBM, 10, 100, S, 36454
N, 36455, IBM, 10, 100, S, 36455
N, 36456, IBM, 10, 100, S, 36456
N, 36457, IBM, 10, 100, S, 36457
N, 36458, IBM, 10, 100, S, 36458
N, 36459, IBM, 10, 100, S, 36459
N, 36460, IBM, 10, 100, S, 36460
N, 36461, IBM, 10, 100, S, 36461
N, 36462, IBM, 10, 100, S, 36462
N, 36463, IBM, 10, 100, S, 36463
N, 36464, IBM, 10, 100, S, 36464
N, 36465, IBM, 10, 100, S, 36465
N, 36466, IBM, 10, 100, S, 36466
N, 36467, IBM, 10, 100, S, 36467
N, 36468, IBM, 10, 100, S, 36468
N, 36469, IBM, 10, 100, S, 36469
N, 36470, IBM, 10, 100, S, 36470
N, 36471, IBM, 10, 100, S, 36471
N, 36472, IBM, 10, 100, S, 36472
N, 36473, IBM, 10, 100, S, 36473
N, 36474, IBM, 10, 100, S, 36474
N, 36475, IBM, 10, 100, S, 36475
N, 36476, IBM, 10, 100, S, 36476
N, 36477, IBM, 10, 100, S, 36477
N, 36478, IBM, 10, 100, S, 36478
N, 36479, IBM, 10, 100, S, 36479
N, 36480, IBM, 10, 100, S, 36480
N, 36481, IBM, 10, 100, S, 36481
N, 36482, IBM, 10, 100, S, 36482
N, 36483, IBM, 10, 100, S, 36483
N, 36484, IBM, 10, 100, S, 36484
N, 36485, IBM, 10, 100, S, 36485
N, 36486, IBM, 10, 100, S, 36486
N, 36487, IBM, 10, 100, S, 36487
N, 36488, IBM, 10, 100, S, 36488
N, 36489, IBM, 10, 100, S, 36489
N, 36490, IBM, 10, 100, S, 36490
N, 36491, IBM, 10, 100, S, 36491
N, 36492, IBM, 10, 100, S, 36492
N, 36493, IBM, 10, 100, S, 36493
N, 36494, IBM, 10, 100, S, 36494
N, 36495, IBM, 10, 100, S, 36495
N, 36496, IBM, 10, 100, S, 36496
N, 36497, IBM, 10, 100, S, 36497
N, 36498, IBM, 10, 100, S, 36498
N, 36499, IBM, 10, 100, S, 36499
N, 36500, IBM, 10, 100, S, 36500
N, 36501, IBM, 10, 100, S, 36501
N, 36502, IBM, 10, 100, S, 36502
N, 36503, IBM, 10, 100, S, 36503
N, 36504, IBM, 10, 100, S, 36504
N, 36505, IBM, 10, 100, S, 36505
N, 36506, IBM, 10, 100, S, 36506
N, 36507, IBM, 10, 100, S, 36507
N, 36508, IBM, 10, 100, S, 36508
N, 36509, IBM, 10, 100, S, 36509
N, 36510, IBM, 10, 100, S, 36510
N, 36511, IBM, 10, 100, S, 36511
N, 36512, IBM, 10, 100, S, 36512
N, 36513, IBM, 10, 100, S, 36513
N, 36514, IBM, 10, 100, S, 36514
N, 36515, IBM, 10, 100, S, 36515
N, 36516, IBM, 10, 100, S, 36516
N, 36517, IBM, 10, 100, S, 36517
N, 36518, IBM, 10, 100, S, 36518
N, 36519, IBM, 10, 100, S, 36519
N, 36520, IBM, 10, 100, S, 36520
N, 36521, IBM, 10, 100, S, 36521
N, 36522, IBM, 10, 100, S, 36522
N, 36523, IBM, 10, 100, S, 36523
N, 36524, IBM, 10, 100, S, 36524
N, 36525, IBM, 10, 100, S, 36525
N, 36526, IBM, 10, 100, S, 36526
N, 36527, IBM, 10, 100, S, 36527
N, 36528, IBM, 10, 100, S, 36528
N, 36529, IBM, 10, 100, S, 36529
N, 36530, IBM, 10, 100, S, 36530
N, 36531, IBM, 10, 100, S, 36531
N, 36532, IBM, 10, 100, S, 36532
N, 36533, IBM, 10, 100, S, 36533
N, 36534, IBM, 10, 100, S, 36534
N, 36535, IBM, 10, 100, S, 36535
N, 36536, IBM, 10, 100, S, 36536
N, 36537, IBM, 10, 100, S, 36537
N, 36538, IBM, 10, 100, S, 36538
N, 36539, IBM, 10, 100, S, 36539
N, 36540, IBM, 10, 100, S, 36540
N, 36541, IBM, 10, 100, S, 36541
N, 36542, IBM, 10, 100, S, 36542
N, 36543, IBM, 10, 100, S, 36543
N, 36544, IBM, 10, 100, S, 36544
N, 36545, IBM, 10, 100, S, 36545
N, 36546, IBM, 10, 100, S, 36546
N, 36547, IBM, 10, 100, S, 36547
N, 36548, IBM, 10, 100, S, 36548
N, 36549, IBM, 10, 100, S, 36549
N, 36550, IBM, 10, 100, S, 36550
N, 36551, IBM, 10, 100, S, 36551
N, 36552, IBM, 10, 100, S, 36552
N, 36553, IBM, 10, 100, S, 36553
N, 36554, IBM, 10, 100, S, 36554
N, 36555, IBM, 10, 100, S, 36555
N, 36556, IBM, 10, 100, S, 36556
N, 36557, IBM, 10, 100, S, 36557
N, 36558, IBM, 10, 100, S, 36558
N, 36559, IBM, 10, 100, S, 36559
N, 36560, IBM, 10, 100, S, 36560
N, 36561, IBM, 10, 100, S, 36561
N, 36562, IBM, 10, 100, S, 36562
N, 36563, IBM, 10, 100, S, 36563
N, 36564, IBM, 10, 100, S, 36564
N, 36565, IBM, 10, 100, S, 36565
N, 36566, IBM, 10, 100, S, 36566
N, 36567, IBM, 10, 100, S, 36567
N, 36568, IBM, 10, 100, S, 36568
N, 36569, IBM, 10, 100, S, 36569
N, 36570, IBM, 10, 100, S, 36570
N, 36571, IBM, 10, 100, S, 36571
N, 36572, IBM, 10, 100, S, 36572
N, 36573, IBM, 10, 100, S, 36573
N, 36574, IBM, 10, 100, S, 36574
N, 36575, IBM, 10, 100, S, 36575
N, 36576, IBM, 10, 100, S, 36576
N, 36577, IBM, 10, 100, S, 36577
N, 36578, IBM, 10, 100, S, 36578
N, 36579, IBM, 10, 100, S, 36579
N, 36580, IBM, 10, 100, S, 36580
N, 36581, IBM, 10, 100, S, 36581
N, 36582, IBM, 10, 100, S, 36582
N, 36583, IBM, 10, 100, S, 36583
N, 36584, IBM, 10, 100, S, 36584
N, 36585, IBM, 10, 100, S, 36585
N, 36586, IBM, 10, 100, S, 36586
N, 36587, IBM, 10, 100, S, 36587
N, 36588, IBM, 10, 100, S, 36588
N, 36589, IBM, 10, 100, S, 36589
N, 36590, IBM, 10, 100, S, 36590
N, 36591, IBM, 10, 100, S, 36591
N, 36592, IBM, 10, 100, S, 36592
N, 36593, IBM, 10, 100, S, 36593
N, 36594, IBM, 10, 100, S, 36594
N, 36595, IBM, 10, 100, S, 36595
N, 36596, IBM, 10, 100, S, 36596
N, 36597, IBM, 10, 100, S, 36597
N, 36598, IBM, 10, 100, S, 36598
N, 36599, IBM, 10, 100, S, 36599
N, 36600, IBM, 10, 100, S, 36600
N, 36601, IBM, 10, 100, S, 36601
N, 36602, IBM, 10, 100, S, 36602
N, 36603, IBM, 10, 100, S, 36603
N, 36604, IBM, 10, 100, S, 36604
N, 36605, IBM, 10, 100, S, 36605
N, 36606, IBM, 10, 100, S, 36606
N, 36607, IBM, 10, 100, S, 36607
N, 36608, IBM, 10, 100, S, 36608
N, 36609, IBM, 10, 100, S, 36609
N, 36610, IBM, 10, 100, S, 36610
N, 36611, IBM, 10, 100, S, 36611
N, 36612, IBM, 10, 100, S, 36612
N, 36613, IBM, 10, 100, S, 36613
N, 36614, IBM, 10, 100, S, 36614
N, 36615, IBM, 10, 100, S, 36615
N, 36616, IBM, 10, 100, S, 36616
N, 36617, IBM, 10, 100, S, 36617
N, 36618, IBM, 10, 100, S, 36618
N, 36619, IBM, 10, 100, S, 36619
N, 36620, IBM, 10, 100, S, 36620
N, 36621, IBM, 10, 100, S, 36621
N, 36622, IBM, 10, 100, S, 36622
N, 36623, IBM, 10, 100, S, 36623
N, 36624, IBM, 10, 100, S, 36624
N, 36625, IBM, 10, 100, S, 36625
N, 36626, IBM, 10, 100, S, 36626
N, 36627, IBM, 10, 100, S, 36627
N, 36628, IBM, 10, 100, S, 36628
N, 36629, IBM, 10, 100, S, 36629
N, 36630, IBM, 10, 100, S, 36630
N, 36631, IBM, 10, 100, S, 36631
N, 36632, IBM, 10, 100, S, 36632
N, 36633, IBM, 10, 100, S, 36633
N, 36634, IBM, 10, 100, S, 36634
N, 36635, IBM, 10, 100, S, 36635
N, 36636, IBM, 10, 100, S, 36636
N, 36637, IBM, 10, 100, S, 36637
N, 36638, IBM, 10, 100, S, 36638
N, 36639, IBM, 10, 100, S, 36639
N, 36640, IBM, 10, 100, S, 36640
N, 36641, IBM, 10, 100, S, 36641
N, 36642, IBM, 10, 100, S, 36642
N, 36643, IBM, 10, 100, S, 36643
N, 36644, IBM, 10, 100, S, 36644
N, 36645, IBM, 10, 100, S, 36645
N, 36646, IBM, 10, 100, S, 36646
N, 36647, IBM, 10, 100, S, 36647
N, 36648, IBM, 10, 100, S, 36648
N, 36649, IBM, 10, 100, S, 36649
N, 36650, IBM, 10, 100, S, 36650
N, 36651, IBM, 10, 100, S, 36651
N, 36652, IBM, 10, 100, S, 36652
N, 36653, IBM, 10, 100, S, 36653
N, 36654, IBM, 10, 100, S, 36654
N, 36655, IBM, 10, 100, S, 36655
N, 36656, IBM, 10, 100, S, 36656
N, 36657, IBM, 10, 100, S, 36657
N, 36658, IBM, 10, 100, S, 36658
N, 36659, IBM, 10, 100, S, 36659
N, 36660, IBM, 10, 100, S, 36660
N, 36661, IBM, 10, 100, S, 36661
N, 36662, IBM, 10, 100, S, 36662
N, 36663, IBM, 10, 100, S, 36663
N, 36664, IBM, 10, 100, S, 36664
N, 36665, IBM, 10, 100, S, 36665
N, 36666, IBM, 10, 100, S, 36666
N, 36667, IBM, 10, 100, S, 36667
N, 36668, IBM, 10, 100, S, 36668
N, 36669, IBM, 10, 100, S, 36669
N, 36670, IBM, 10, 100, S, 36670
N, 36671, IBM, 10, 100, S, 36671
N, 36672, IBM, 10, 100, S, 36672
N, 36673, IBM, 10, 100, S, 36673
N, 36674, IBM, 10, 100, S, 36674
N, 36675, IBM, 10, 100, S, 36675
N, 36676, IBM, 10, 100, S, 36676
N, 36677, IBM, 10, 100, S, 36677
N, 36678, IBM, 10, 100, S, 36678
N, 36679, IBM, 10, 100, S, 36679
N, 36680, IBM, 10, 100, S, 36680
N, 36681, IBM, 10, 100, S, 36681
N, 36682, IBM, 10, 100, S, 36682
N, 36683, IBM, 10, 100, S, 36683
N, 36684, IBM, 10, 100, S, 36684
N, 36685, IBM, 10, 100, S, 36685
N, 36686, IBM, 10, 100, S, 36686
N, 36687, IBM, 10, 100, S, 36687
N, 36688, IBM, 10, 100, S, 36688
N, 36689, IBM, 10, 100, S, 36689
N, 36690, IBM, 10, 100, S, 36690
N, 36691, IBM, 10, 100, S, 36691
N, 36692, IBM, 10, 100, S, 36692
N, 36693, IBM, 10, 100, S, 36693
N, 36694, IBM, 10, 100, S, 36694
N, 36695, IBM, 10, 100, S, 36695
N, 36696, IBM, 10, 100, S, 36696
N, 36697, IBM, 10, 100, S, 36697
N, 36698, IBM, 10, 100, S, 36698
N, 36699, IBM, 10, 100, S, 36699
N, 36700, IBM, 10, 100, S, 36700
N, 36701, IBM, 10, 100, S, 36701
N, 36702, IBM, 10, 100, S, 36702
N, 36703, IBM, 10, 100, S, 36703
N, 36704, IBM, 10, 100, S, 36704
N, 36705, IBM, 10, 100, S, 36705
N, 36706, IBM, 10, 100, S, 36706
N, 36707, IBM, 10, 100, S, 36707
N, 36708, IBM, 10, 100, S, 36708
N, 36709, IBM, 10, 100, S, 36709
N, 36710, IBM, 10, 100, S, 36710
N, 36711, IBM, 10, 100, S, 36711
N, 36712, IBM, 10, 100, S, 36712
N, 36713, IBM, 10, 100, S, 36713
N, 36714, IBM, 10, 100, S, 36714
N, 36715, IBM, 10, 100, S, 36715
N, 36716, IBM, 10, 100, S, 36716
N, 36717, IBM, 10, 100, S, 36717
N, 36718, IBM, 10, 100, S, 36718
N, 36719, IBM, 10, 100, S, 36719
N, 36720, IBM, 10, 100, S, 36720
N, 36721, IBM, 10, 100, S, 36721
N, 36722, IBM, 10, 100, S, 36722
N, 36723, IBM, 10, 100, S, 36723
N, 36724, IBM, 10, 100, S, 36724
N, 36725, IBM, 10, 100, S, 36725
N, 36726, IBM, 10, 100, S, 36726
N, 36727, IBM, 10, 100, S, 36727
N, 36728, IBM, 10, 100, S, 36728
N, 36729, IBM, 10, 100, S, 36729
N, 36730, IBM, 10, 100, S, 36730
N, 36731, IBM, 10, 100, S, 36731
N, 36732, IBM, 10, 100, S, 36732
N, 36733, IBM, 10, 100, S, 36733
N, 36734, IBM, 10, 100, S, 36734
N, 36735, IBM, 10, 100, S, 36735
N, 36736, IBM, 10, 100, S, 36736
N, 36737, IBM, 10, 100, S, 36737
N, 36738, IBM, 10, 100, S, 36738
N, 36739, IBM, 10, 100, S, 36739
N, 36740, IBM, 10, 100, S, 36740
N, 36741, IBM, 10, 100, S, 36741
N, 36742, IBM, 10, 100, S, 36742
N, 36743, IBM, 10, 100, S, 36743
N, 36744, IBM, 10, 100, S, 36744
N, 36745, IBM, 10, 100, S, 36745
N, 36746, IBM, 10, 100, S, 36746
N, 36747, IBM, 10, 100, S, 36747
N, 36748, IBM, 10, 100, S, 36748
N, 36749, IBM, 10, 100, S, 36749
N, 36750, IBM, 10, 100, S, 36750
N, 36751, IBM, 10, 100, S, 36751
N, 36752, IBM, 10, 100, S, 36752
N, 36753, IBM, 10, 100, S, 36753
N, 36754, IBM, 10, 100, S, 36754
N, 36755, IBM, 10, 100, S, 36755
N, 36756, IBM, 10, 100, S, 36756
N, 36757, IBM, 10, 100, S, 36757
N, 36758, IBM, 10, 100, S, 36758
N, 36759, IBM, 10, 100, S, 36759
N, 36760, IBM, 10, 100, S, 36760
N, 36761, IBM, 10, 100, S, 36761
N, 36762, IBM, 10, 100, S, 36762
N, 36763, IBM, 10, 100, S, 36763
N, 36764, IBM, 10, 100, S, 36764
N, 36765, IBM, 10, 100, S, 36765
N, 36766, IBM, 10, 100, S, 36766
N, 36767, IBM, 10, 100, S, 36767
N, 36768, IBM, 10, 100, S, 36768
N, 36769, IBM, 10, 100, S, 36769
N, 36770, IBM, 10, 100, S, 36770
N, 36771, IBM, 10, 100, S, 36771
N, 36772, IBM, 10, 100, S, 36772
N, 36773, IBM, 10, 100, S, 36773
N, 36774, IBM, 10, 100, S, 36774
N, 36775, IBM, 10, 100, S, 36775
N, 36776, IBM, 10, 100, S, 36776
N, 36777, IBM, 10, 100, S, 36777
N, 36778, IBM, 10, 100, S, 36778
N, 36779, IBM, 10, 100, S, 36779
N, 36780, IBM, 10, 100, S, 36780
N, 36781, IBM, 10, 100, S, 36781
N, 36782, IBM, 10, 100, S, 36782
N, 36783, IBM, 10, 100, S, 36783
N, 36784, IBM, 10, 100, S, 36784
N, 36785, IBM, 10, 100, S, 36785
N, 36786, IBM, 10, 100, S, 36786
N, 36787, IBM, 10, 100, S, 36787
N, 36788, IBM, 10, 100, S, 36788
N, 36789, IBM, 10, 100, S, 36789
N, 36790, IBM, 10, 100, S, 36790
N, 36791, IBM, 10, 100, S, 36791
N, 36792, IBM, 10, 100, S, 36792
N, 36793, IBM, 10, 100, S, 36793
N, 36794, IBM, 10, 100, S, 36794
N, 36795, IBM, 10, 100, S, 36795
N, 36796, IBM, 10, 100, S, 36796
N, 36797, IBM, 10, 100, S, 36797
N, 36798, IBM, 10, 100, S, 36798
N, 36799, IBM, 10, 100, S, 36799
N, 36800, IBM, 10, 100, S, 36800
N, 36801, IBM, 10, 100, S, 36801
N, 36802, IBM, 10, 100, S, 36802
N, 36803, IBM, 10, 100, S, 36803
N, 36804, IBM, 10, 100, S, 36804
N, 36805, IBM, 10, 100, S, 36805
N, 36806, IBM, 10, 100, S, 36806
N, 36807, IBM, 10, 100, S, 36807
N, 36808, IBM, 10, 100, S, 36808
N, 36809, IBM, 10, 100, S, 36809
N, 36810, IBM, 10, 100, S, 36810
N, 36811, IBM, 10, 100, S, 36811
N, 36812, IBM, 10, 100, S, 36812
N, 36813, IBM, 10, 100, S, 36813
N, 36814, IBM, 10, 100, S, 36814
N, 36815, IBM, 10, 100, S, 36815
N, 36816, IBM, 10, 100, S, 36816
